skill_code,alias,normalised_alias,language_code,country_code,industry_context,source_id,source_record_id,source_name,confidence,verification_status,review_status,reviewed_by,reviewed_at,review_notes,taxonomy_version
CPX-SKL-AUTO-578BB98A,interpret scientific data to assess water quality,interpret scientific data to assess water quality,en,EU,technical,esco,http://data.europa.eu/esco/skill/07ec6866-d283-46a6-991c-e8ce0c6fc159,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5F80F43B,interpret seismic data,interpret seismic data,en,EU,technical,esco,http://data.europa.eu/esco/skill/e9b99d6e-c7ec-4f87-b7b4-b5322733c998,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C218EB29,investigate road accidents,investigate road accidents,en,EU,transferable,esco,http://data.europa.eu/esco/skill/ef1d031a-33f1-4778-934c-080545315686,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E6E2C0DD,irrigation systems,irrigation systems,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/700ea222-8139-4c48-95cf-014855565530,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AD1957AD,Java (computer programming),java computer programming,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F0A2A524,JavaScript,javascript,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8FB08392,Judgment and Decision Making,judgment and decision making,en,US,transferable,onet,onet/skills.csv:105,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-05B6A341,keep personal administration,keep personal administration,en,EU,transferable,esco,http://data.europa.eu/esco/skill/9df34bc3-25d4-4452-a896-4d19b94ef896,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FF41219D,keep records of work progress,keep records of work progress,en,EU,transferable,esco,http://data.europa.eu/esco/skill/ccfbdaad-b91d-4bfe-bd0e-d30b33587f19,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-34D8A669,Knowledge,knowledge,en,US,domain_knowledge,onet,onet/skills.csv:113,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C432DB20,landscape design,landscape design,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/6055a4be-3f41-47e3-acd1-0535fa17e04c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BDA121A2,Law and Government,law and government,en,US,domain_knowledge,onet,onet/skills.csv:151,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2987A49E,Law and Public Safety,law and public safety,en,US,domain_knowledge,onet,onet/skills.csv:149,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4DF71AA5,lay base courses,lay base courses,en,EU,transferable,esco,http://data.europa.eu/esco/skill/0a0c89e8-6ddc-48db-89c4-774335309a22,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F5C6D64A,lay concrete slabs,lay concrete slabs,en,EU,transferable,esco,http://data.europa.eu/esco/skill/c55eecdc-ccb0-468e-9029-ce9955375c8a,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-51EE5619,lead a team in water management,lead a team in water management,en,EU,transferable,esco,http://data.europa.eu/esco/skill/991efbde-9d52-40f7-8d4a-dc40d13913a7,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FB2446BF,Learning Strategies,learning strategies,en,US,technical,onet,onet/skills.csv:80,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FFA7CD6D,level earth surface,level earth surface,en,EU,transferable,esco,http://data.europa.eu/esco/skill/f4aeba43-dab5-47fa-89ba-f957ecc86657,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5E22A328,levels of software testing,levels of software testing,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/85f46538-ae70-498a-bfbc-b8ddafe96c7d,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AA405638,liaise with engineers,liaise with engineers,en,EU,transferable,esco,http://data.europa.eu/esco/skill/c5c51528-ccfc-4c53-b409-c200aaa44222,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8C38C854,liaise with local authorities,liaise with local authorities,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2839f191-cd94-49a9-ac16-46018066b8b2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-65B537DC,liaise with managers,liaise with managers,en,EU,transferable,esco,http://data.europa.eu/esco/skill/f14ff4b7-be1e-4b55-b39b-520005f8a97e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8070B6BC,liaise with rail experts,liaise with rail experts,en,EU,transferable,esco,http://data.europa.eu/esco/skill/6172948e-5d52-4f94-a617-278a9013a8ae,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-34961DCA,Lisp,lisp,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-3182B7BD,livestock,livestock,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/f874149a-1d76-43ba-a3b9-338c6d83da30,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F579CFF6,local geography,local geography,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/b4b28d82-0a26-4b1c-a932-38d4378c189e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AB97BB1F,lubricate engines,lubricate engines,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2f58fc20-4528-410b-877f-3dec775f1b4e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1DCB06A9,maintain electrical engines,maintain electrical engines,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2876970d-90af-45bd-9cfd-c0af757947ea,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-90C5D36F,maintain electrical mine machinery,maintain electrical mine machinery,en,EU,transferable,esco,http://data.europa.eu/esco/skill/f2898671-c530-4357-8999-6420d3a7708f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-067EB21B,maintain electromechanical equipment,maintain electromechanical equipment,en,EU,transferable,esco,http://data.europa.eu/esco/skill/e0ded9a1-372d-46c8-80b5-ad994d606ef2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-3F9941F6,maintain electronic equipment,maintain electronic equipment,en,EU,transferable,esco,http://data.europa.eu/esco/skill/ba45db8f-34e8-4f29-af0b-e6645e1d693f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-22C84677,maintain financial records,maintain financial records,en,EU,transferable,esco,http://data.europa.eu/esco/skill/faf8943c-72ff-4736-a587-25508695d6f0,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-53393FDE,maintain irrigation controllers,maintain irrigation controllers,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2f05d09d-7e91-423c-9210-19da0b0e34c6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AC2FA9DF,maintain railway signal equipment,maintain railway signal equipment,en,EU,transferable,esco,http://data.europa.eu/esco/skill/d2dae131-dd89-4e60-ba83-77e41db9d7bb,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-25182E5E,maintain records of maintenance interventions,maintain records of maintenance interventions,en,EU,transferable,esco,http://data.europa.eu/esco/skill/182915aa-3470-433a-9b12-347511befcde,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7A776DDF,maintain records of mining operations,maintain records of mining operations,en,EU,transferable,esco,http://data.europa.eu/esco/skill/351e3f8f-4631-412d-963f-25b5fd4efe48,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D515D9E5,maintain relationship with customers,maintain relationship with customers,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2239694b-771a-4586-8b54-2794e361a9ae,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-16A15640,maintain relationship with suppliers,maintain relationship with suppliers,en,EU,transferable,esco,http://data.europa.eu/esco/skill/3cd35f5d-ce6d-4f14-9a09-53d7a28d834c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-53198C86,maintain safe engineering watches,maintain safe engineering watches,en,EU,transferable,esco,http://data.europa.eu/esco/skill/dc72d646-4e40-405a-8fa9-a410c60e490b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CD4124BE,maintain shipboard machinery,maintain shipboard machinery,en,EU,transferable,esco,http://data.europa.eu/esco/skill/26c60178-5d93-4ded-93d7-c58e0ed92388,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9FE874CA,maintain water treatment equipment,maintain water treatment equipment,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2a45f2d1-8f1a-4c62-9332-cfd3535d9d35,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CDD70154,make numerical calculations,make numerical calculations,en,EU,transferable,esco,http://data.europa.eu/esco/skill/f0f93b8b-0ee4-4452-945e-4a2272c0d8dd,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-82C7686C,manage airport development resources,manage airport development resources,en,EU,transferable,esco,http://data.europa.eu/esco/skill/d703c741-0f67-4388-9f0c-d2574143ee70,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5842956D,manage airport workshops,manage airport workshops,en,EU,transferable,esco,http://data.europa.eu/esco/skill/bbce18c7-c3d9-4f50-8519-9a9db7033e03,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AF38D05B,manage budgets,manage budgets,en,EU,transferable,esco,http://data.europa.eu/esco/skill/21c5790c-0930-4d74-b3b0-84caf5af12ea,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D0363562,manage car park operations,manage car park operations,en,EU,transferable,esco,http://data.europa.eu/esco/skill/9775c2f8-6c1f-4fb8-8c03-c7081dafc0b5,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8B69B6C3,manage desalination control system,manage desalination control system,en,EU,transferable,esco,http://data.europa.eu/esco/skill/eaef3371-cb14-4d21-90a4-e54dc7c6391c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-102FFBEC,manage emergency procedures,manage emergency procedures,en,EU,transferable,esco,http://data.europa.eu/esco/skill/445b65c5-5b16-4f66-94ce-f2a7f49f9ee7,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FD725E3B,manage engine-room resources,manage engine-room resources,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2ac4b20b-bf0f-44e4-910e-090de3d4bbab,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FB03F0F4,manage engineering project,manage engineering project,en,EU,project_delivery,esco,http://data.europa.eu/esco/skill/6a899482-8bcf-40ca-ae67-579a1cc467ab,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4A94D3C2,manage geotechnical staff,manage geotechnical staff,en,EU,transferable,esco,http://data.europa.eu/esco/skill/89890187-7fa6-4e32-9444-73be4deb514b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-772726C6,manage health and safety standards,manage health and safety standards,en,EU,regulatory,esco,http://data.europa.eu/esco/skill/44e2c4c4-9fd2-42d4-a133-d81360ded4bc,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1CA2A377,manage instrumentation systems,manage instrumentation systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/5d71a91f-cc72-4b66-b6e3-d75ecc05e235,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-06DC0CB9,manage product testing,manage product testing,en,EU,transferable,esco,http://data.europa.eu/esco/skill/b7a03115-41c9-4167-a0b6-7e40cf0fd607,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-91DC5F0A,manage railway construction projects,manage railway construction projects,en,EU,transferable,esco,http://data.europa.eu/esco/skill/25a713ba-cbc0-4388-80ca-dad1b7629533,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6EB75794,manage staff,manage staff,en,EU,transferable,esco,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FED6A33E,manage supplies,manage supplies,en,EU,transferable,esco,http://data.europa.eu/esco/skill/020b3c27-bae1-4b85-9d6f-eccee0f5ed99,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2AF9244A,manage system testing,manage system testing,en,EU,transferable,esco,http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B8700F8E,manage tender processes,manage tender processes,en,EU,transferable,esco,http://data.europa.eu/esco/skill/4b2c4de9-43d7-4905-9d58-bc2e7d84b2e1,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-DD84947A,manage water distribution procedures,manage water distribution procedures,en,EU,transferable,esco,http://data.europa.eu/esco/skill/5b06c369-10db-477d-a8df-987179324001,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A304DE4D,manage water quality testing,manage water quality testing,en,EU,transferable,esco,http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9EA1A8D4,manage water treatment,manage water treatment,en,EU,transferable,esco,http://data.europa.eu/esco/skill/d96b6330-c73f-443f-9048-702b2226f62b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B543A4E9,Management of Financial Resources,management of financial resources,en,US,transferable,onet,onet/skills.csv:110,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-00450073,Management of Material Resources,management of material resources,en,US,transferable,onet,onet/skills.csv:111,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B88E7B47,Management of Personnel Resources,management of personnel resources,en,US,transferable,onet,onet/skills.csv:112,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-073DE116,manoeuvre heavy trucks,manoeuvre heavy trucks,en,EU,transferable,esco,http://data.europa.eu/esco/skill/8215bbba-2f6d-4530-bf41-904d871eaf72,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-143C994F,Manual Dexterity,manual dexterity,en,US,transferable,onet,onet/skills.csv:36,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D0190BF6,Manufacturing and Production,manufacturing and production,en,US,domain_knowledge,onet,onet/skills.csv:122,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F260B394,manufacturing processes,manufacturing processes,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/3786b61f-f22e-48d1-af8d-ad4c354534db,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F5B7B96A,match vehicles with routes,match vehicles with routes,en,EU,transferable,esco,http://data.europa.eu/esco/skill/dae63e12-3547-493c-8e6b-809c348984fe,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5836997E,material mechanics,material mechanics,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/2964011e-f828-4c6c-b98b-51e984d66365,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C30B841B,materials science,materials science,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/142f3f7f-f15f-412e-a5fe-f75755b5dbe0,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7ABA4D07,Mathematical Reasoning,mathematical reasoning,en,US,transferable,onet,onet/skills.csv:19,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-3951517D,mathematics,mathematics,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2,ESCO occupations and skills,0.235,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-3951517D,Mathematics,mathematics,en,US,domain_knowledge,onet,onet/skills.csv:132,O*NET database,0.225,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-3951517D,Mathematics,mathematics,en,US,technical,onet,onet/skills.csv:75,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-12B97C9E,Mathematics and Science,mathematics and science,en,US,domain_knowledge,onet,onet/skills.csv:131,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-3002B7BE,MATLAB,matlab,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-800B1348,measure software usability,measure software usability,en,EU,technical,esco,http://data.europa.eu/esco/skill/be0ff6d8-5e61-4021-9c89-e40cf0b75cc6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0FF256A5,measure water quality parameters,measure water quality parameters,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2f48c606-a936-46a4-9058-dd925973efd6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7DF694BA,Mechanical,mechanical,en,US,domain_knowledge,onet,onet/skills.csv:130,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D5CBD41C,mechanical engineering,mechanical engineering,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/9c071f1d-eac3-449d-b004-c14775b5a3b9,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BA27F563,mechanical systems,mechanical systems,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/69bece91-c806-42ad-bde4-db28c7f8fc4b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4CDB9A90,mechanical tools,mechanical tools,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/44297bbb-306a-46fa-ab1b-fa3fb327ebda,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E7948D2D,mechanics,mechanics,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/efa141df-f382-418f-9121-bd88fd735669,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A0CC4688,mechanics of motor vehicles,mechanics of motor vehicles,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/7566f0b4-7f6e-455c-abb5-ec58e57f7e17,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
