occupation_code,alias,normalised_alias,alias_type,country_code,industry_context,language_code,source_id,source_record_id,source_name,confidence,verification_status,review_status,reviewed_by,reviewed_at,review_notes,taxonomy_version
CPX-OCC-CBE-002,Camping site manager,camping site manager,source_preferred_label,GB,Hotel and accommodation managers and proprietors,en,uk-soc,uk-soc:c8ak,UK Standard Occupational Classification 2020,0.1983,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-002,Caravan site manager,caravan site manager,source_preferred_label,GB,Hotel and accommodation managers and proprietors,en,uk-soc,uk-soc:c8al,UK Standard Occupational Classification 2020,0.1983,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-010,Care service manager,care service manager,source_preferred_label,GB,"Residential, day and domiciliary care managers and proprietors",en,uk-soc,uk-soc:c7wm,UK Standard Occupational Classification 2020,0.1633,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-001,CCTV operations manager,cctv operations manager,source_preferred_label,GB,Business and Operations,en,uk-soc,uk-soc:c7lq,UK Standard Occupational Classification 2020,0.2583,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-016,Change manager,change manager,source_preferred_label,GB,IT project managers,en,uk-soc,uk-soc:e6tc,UK Standard Occupational Classification 2020,0.255,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-016,Change manager,change manager,source_preferred_label,GB,IT project managers,en,uk-soc,uk-soc:e6td,UK Standard Occupational Classification 2020,0.255,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-016,Change manager,change manager,source_preferred_label,GB,Business and financial project management professionals,en,uk-soc,uk-soc:e6te,UK Standard Occupational Classification 2020,0.285,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Charge engineer,charge engineer,source_preferred_label,GB,Electrical engineers,en,uk-soc,uk-soc:b3jy,UK Standard Occupational Classification 2020,0.1331,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-011,Chartered architect,chartered architect,source_preferred_label,GB,Architects,en,uk-soc,uk-soc:a2ct,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-004,Chartered building surveyor,chartered building surveyor,source_preferred_label,GB,Construction and Built Environment,en,uk-soc,uk-soc:f3rb,UK Standard Occupational Classification 2020,0.269,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Chartered electrical engineer,chartered electrical engineer,source_preferred_label,GB,}}}},en,uk-soc,uk-soc:b3ol,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-003,Chartered quantity surveyor,chartered quantity surveyor,source_preferred_label,GB,Quantity surveyors,en,uk-soc,uk-soc:e7yx,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Checking foreman,checking foreman,source_preferred_label,GB,"Production, factory and assembly supervisors",en,uk-soc,uk-soc:b6vn,UK Standard Occupational Classification 2020,0.0726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-014,Chemical Engineers,chemical engineers,source_preferred_label,US,,en,onet,17-2041.00,O*NET database,0.055,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Chemical plant operator,chemical plant operator,source_preferred_label,GB,Chemical and related process operatives,en,uk-soc,uk-soc:d3sc,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Chief electrical engineer,chief electrical engineer,source_preferred_label,GB,Electrical engineers,en,uk-soc,uk-soc:b3om,UK Standard Occupational Classification 2020,0.1999,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Chief engineer,chief engineer,source_preferred_label,GB,Electrical engineers,en,uk-soc,uk-soc:b3kf,UK Standard Occupational Classification 2020,0.1331,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Chief inspector,chief inspector,source_preferred_label,GB,Electrical engineers,en,uk-soc,uk-soc:b9ub,UK Standard Occupational Classification 2020,0.0644,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Chief inspector,chief inspector,source_preferred_label,GB,Electronics engineers,en,uk-soc,uk-soc:b9uc,UK Standard Occupational Classification 2020,0.0638,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Chief inspector,chief inspector,source_preferred_label,GB,Quality control and planning engineers,en,uk-soc,uk-soc:b9ud,UK Standard Occupational Classification 2020,0.0726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Chief inspector,chief inspector,source_preferred_label,GB,Mechanical engineers,en,uk-soc,uk-soc:b9ue,UK Standard Occupational Classification 2020,0.0638,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Chief inspector,chief inspector,source_preferred_label,GB,"Production, factory and assembly supervisors",en,uk-soc,uk-soc:b9uf,UK Standard Occupational Classification 2020,0.0726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-013,Chief mechanical engineer,chief mechanical engineer,source_preferred_label,GB,Mechanical engineers,en,uk-soc,uk-soc:b3wk,UK Standard Occupational Classification 2020,0.1999,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-013,Chief Sustainability Officers,chief sustainability officers,source_preferred_label,US,,en,onet,11-1011.03,O*NET database,0.12,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-007,Chlorination plant operator,chlorination plant operator,source_preferred_label,GB,Chemical and related process operatives,en,uk-soc,uk-soc:d3sd,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENE-010,Chlorinator,chlorinator,source_preferred_label,GB,Water and sewerage plant operatives,en,uk-soc,uk-soc:a7ev,UK Standard Occupational Classification 2020,0.0726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Civil engineer,civil engineer,source_preferred_label,GB,Construction and Built Environment,en,uk-soc,uk-soc:b3ko,UK Standard Occupational Classification 2020,0.2665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Civil engineer,civil engineer,source_preferred_label,GB,Construction and Built Environment,en,uk-soc,uk-soc:b3kp,UK Standard Occupational Classification 2020,0.265,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Civil engineer's contractor,civil engineer s contractor,source_preferred_label,GB,Construction and Built Environment,en,uk-soc,uk-soc:a8vx,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Civil engineer's labourer,civil engineer s labourer,source_preferred_label,GB,Construction and Built Environment,en,uk-soc,uk-soc:c2cp,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Civil Engineering Technologists and Technicians,civil engineering technologists and technicians,source_preferred_label,US,Construction and Built Environment,en,onet,17-3022.00,O*NET database,0.1003,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Civil Engineers,civil engineers,source_preferred_label,US,Construction and Built Environment,en,onet,17-2051.00,O*NET database,0.1259,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-014,Clerk of arraigns,clerk of arraigns,source_preferred_label,GB,Legal professionals n.e.c.,en,uk-soc,uk-soc:a7zy,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-014,Clerk of works,clerk of works,source_preferred_label,GB,Construction project managers and related professionals,en,uk-soc,uk-soc:a8ae,UK Standard Occupational Classification 2020,0.2737,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-015,Client delivery manager,client delivery manager,source_preferred_label,GB,Business and financial project management professionals,en,uk-soc,uk-soc:e6ty,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-010,Client service manager,client service manager,source_preferred_label,GB,Financial accounts managers,en,uk-soc,uk-soc:e6wj,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-010,Client service manager,client service manager,source_preferred_label,GB,Marketing and commercial managers,en,uk-soc,uk-soc:e6wk,UK Standard Occupational Classification 2020,0.1657,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-009,Clinical Data Managers,clinical data managers,source_preferred_label,US,"Digital, Data and Artificial Intelligence",en,onet,15-2051.02,O*NET database,0.1217,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-001,Clinical operations manager,clinical operations manager,source_preferred_label,GB,Business and Operations,en,uk-soc,uk-soc:f4nu,UK Standard Occupational Classification 2020,0.2672,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-005,Clinical project coordinator,clinical project coordinator,source_preferred_label,GB,Project and Programme Management,en,uk-soc,uk-soc:a9iu,UK Standard Occupational Classification 2020,0.276,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-003,Clinical Research Coordinators,clinical research coordinators,source_preferred_label,US,,en,onet,11-9121.01,O*NET database,0.055,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-010,Clinical service manager,clinical service manager,source_preferred_label,GB,Health services and public health managers and directors,en,uk-soc,uk-soc:f4az,UK Standard Occupational Classification 2020,0.1726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-002,Clinical site manager,clinical site manager,source_preferred_label,GB,Health services and public health managers and directors,en,uk-soc,uk-soc:e6wu,UK Standard Occupational Classification 2020,0.1967,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-011,Cloud architect,cloud architect,source_preferred_label,GB,"IT business analysts, architects and systems designers",en,uk-soc,uk-soc:e8rs,UK Standard Occupational Classification 2020,0.1638,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-007,Cloud engineer,cloud engineer,source_preferred_label,GB,"IT business analysts, architects and systems designers",en,uk-soc,uk-soc:e8vl,UK Standard Occupational Classification 2020,0.2633,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Colliery electrical engineer,colliery electrical engineer,source_preferred_label,GB,"Skilled metal, electrical and electronic trades supervisors",en,uk-soc,uk-soc:b3on,UK Standard Occupational Classification 2020,0.2071,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-013,Colliery mechanical engineer,colliery mechanical engineer,source_preferred_label,GB,"Skilled metal, electrical and electronic trades supervisors",en,uk-soc,uk-soc:b3wl,UK Standard Occupational Classification 2020,0.1977,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-014,Combat systems engineer,combat systems engineer,source_preferred_label,GB,Electronics engineers,en,uk-soc,uk-soc:f1rl,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-003,commercial art gallery manager,commercial art gallery manager,source_preferred_label,EU,Business and Operations,en,esco,http://data.europa.eu/esco/occupation/2c8a4b72-21f4-4ab1-9dbd-1cae779211b7,ESCO occupations and skills,0.095,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-011,Commercial finance manager,commercial finance manager,source_preferred_label,GB,Business and Operations,en,uk-soc,uk-soc:f3pb,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-011,Commercial manager,commercial manager,source_preferred_label,GB,Business and Operations,en,uk-soc,uk-soc:c6xf,UK Standard Occupational Classification 2020,0.2625,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-011,Commercial manager,commercial manager,source_preferred_label,GB,Business and Operations,en,uk-soc,uk-soc:c6xg,UK Standard Occupational Classification 2020,0.2781,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-011,Commercial operations manager,commercial operations manager,source_preferred_label,GB,Business and Operations,en,uk-soc,uk-soc:c7lr,UK Standard Occupational Classification 2020,0.1972,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-011,Commercial planning manager,commercial planning manager,source_preferred_label,GB,Business and Operations,en,uk-soc,uk-soc:c7oc,UK Standard Occupational Classification 2020,0.1883,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-022,commissioning engineer,commissioning engineer,source_preferred_label,EU,,en,esco,http://data.europa.eu/esco/occupation/76abbb82-c103-4d7a-a4c0-14dba4d6199a,ESCO occupations and skills,0.2631,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-022,Commissioning engineer,commissioning engineer,source_preferred_label,GB,}}}},en,uk-soc,uk-soc:b3kv,UK Standard Occupational Classification 2020,0.255,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-022,Commissioning engineer,commissioning engineer,source_preferred_label,GB,Engineering technicians,en,uk-soc,uk-soc:b3kw,UK Standard Occupational Classification 2020,0.255,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-020,communication infrastructure maintainer,communication infrastructure maintainer,source_preferred_label,EU,Construction and Built Environment,en,esco,http://data.europa.eu/esco/occupation/2ef000b1-8058-4e5a-9646-c5d4e7dbfdae,ESCO occupations and skills,0.13,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-005,Community project coordinator,community project coordinator,source_preferred_label,GB,Project and Programme Management,en,uk-soc,uk-soc:a9iq,UK Standard Occupational Classification 2020,0.2699,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Company director,company director,source_preferred_label,GB,Production managers and directors in manufacturing,en,uk-soc,uk-soc:b1vw,UK Standard Occupational Classification 2020,0.0717,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-CBE-001,Company director,company director,source_preferred_label,GB,Production managers and directors in construction,en,uk-soc,uk-soc:f4lc,UK Standard Occupational Classification 2020,0.0726,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-PPM-003,Compensation and Benefits Managers,compensation and benefits managers,source_preferred_label,US,,en,onet,11-3111.00,O*NET database,0.055,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-008,Compliance manager,compliance manager,source_preferred_label,GB,Quality assurance and regulatory professionals,en,uk-soc,uk-soc:c6xo,UK Standard Occupational Classification 2020,0.2871,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-008,Compliance Managers,compliance managers,source_preferred_label,US,,en,onet,11-9199.02,O*NET database,0.1295,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-012,Computer and Information Research Scientists,computer and information research scientists,source_preferred_label,US,,en,onet,15-1221.00,O*NET database,0.0604,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-001,Computer and Information Systems Managers,computer and information systems managers,source_preferred_label,US,,en,onet,11-3021.00,O*NET database,0.0621,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-011,Computer Hardware Engineers,computer hardware engineers,source_preferred_label,US,,en,onet,17-2061.00,O*NET database,0.067,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-016,Computer maintenance engineer,computer maintenance engineer,source_preferred_label,GB,Computer system and equipment installers and servicers,en,uk-soc,uk-soc:b3vb,UK Standard Occupational Classification 2020,0.1983,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-009,Computer Network Architects,computer network architects,source_preferred_label,US,,en,onet,15-1241.00,O*NET database,0.0662,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-007,Computer Network Support Specialists,computer network support specialists,source_preferred_label,US,,en,onet,15-1231.00,O*NET database,0.0638,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-015,Computer numerically control engineer,computer numerically control engineer,source_preferred_label,GB,Metal machining setters and setter-operators,en,uk-soc,uk-soc:b3lx,UK Standard Occupational Classification 2020,0.131,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-DDA-013,"Computer Occupations, All Other",computer occupations all other,source_preferred_label,US,,en,onet,15-1299.00,O*NET database,0.055,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-BOP-001,Computer operations manager,computer operations manager,source_preferred_label,GB,Business and Operations,en,uk-soc,uk-soc:c7ls,UK Standard Occupational Classification 2020,0.2583,source_mapped,not_reviewed,,,,2026.1
