code,canonical_name,slug,description,skill_category,parent_skill_code,proficiency_framework,verification_status,review_status,reviewed_by,reviewed_at,review_notes,is_active,taxonomy_version
CPX-SKL-AUTO-1B65795E,multimedia systems,multimedia-systems,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1B7A43FB,Advanced business application programming ABAP,advanced-business-application-programming-abap,Object or component oriented development software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1B8DD252,work safely with chemicals,work-safely-with-chemicals,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1BDCB4BA,Dassault Systemes CATIA,dassault-systemes-catia,Computer aided manufacturing CAM software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1C66B8B9,health and safety hazards underground,health-and-safety-hazards-underground,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1C7AD15E,model electromechanical systems,model-electromechanical-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1C9466DD,Basic Local Alignment Search Tool BLAST,basic-local-alignment-search-tool-blast,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1CA2A377,manage instrumentation systems,manage-instrumentation-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1CD0852D,plan surface slope,plan-surface-slope,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1D00E6FA,C#,c,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1D4E2E34,electrical engineering,electrical-engineering,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1D5BBC3F,program firmware,program-firmware,ESCO skill linked to selected occupations.,project_delivery,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1D9F6DAA,Complex Problem Solving Skills,complex-problem-solving-skills,Skills used to solve new and challenging problems at work.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1DAD6E01,Apple iOS,apple-ios,Operating system software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1DCB06A9,maintain electrical engines,maintain-electrical-engines,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1DD97F60,Abilities,abilities,Natural talents and capabilities that affect how well someone can perform work.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1DE96E6D,IBM Maximo Asset Management,ibm-maximo-asset-management,Enterprise resource planning ERP software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1DF7C69C,Time Management,time-management,Managing one's own time and the time of others.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1E0AAC08,fluid mechanics,fluid-mechanics,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1E1101E1,Extent Flexibility,extent-flexibility,"The ability to bend, stretch, twist, or reach with your body, arms, and/or legs.",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1E5F4600,install sprinkler systems,install-sprinkler-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1E969B1A,Ansible software,ansible-software,Expert system software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1ED9183B,place temporary road signage,place-temporary-road-signage,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1F130ADC,ground segment,ground-segment,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1F534796,Choice Job Cost,choice-job-cost,Accounting software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1F68C0B4,model hardware,model-hardware,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-1F9A12CD,ensure compliance with environmental legislation,ensure-compliance-with-environmental-legislation,ESCO skill linked to selected occupations.,regulatory,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-20684240,check strength of materials,check-strength-of-materials,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-20E40C9C,Arts and Humanities,arts-and-humanities,"Knowledge of facts and principles related to the branches of learning concerned with human thought, language, and the arts.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-20E8399C,green logistics,green-logistics,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2134CEF7,hydraulic fluid,hydraulic-fluid,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-216D3D64,prepare visual data,prepare-visual-data,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-21789335,develop urban transport studies,develop-urban-transport-studies,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-217B3D30,create solutions to problems,create-solutions-to-problems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2232124A,Autodesk AutoCAD LT,autodesk-autocad-lt,Computer aided design CAD software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-227982E3,test concrete,test-concrete,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-22A7BF61,use tools for construction and repair,use-tools-for-construction-and-repair,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-22AE3053,Ansys Fluent,ansys-fluent,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-22C84677,maintain financial records,maintain-financial-records,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-22EDA541,create AutoCAD drawings,create-autocad-drawings,ESCO skill linked to selected occupations.,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-235ED060,Wrist-Finger Speed,wrist-finger-speed,"The ability to make fast, simple, repeated movements of the fingers, hands, and wrists.",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2374F94A,recognise signs of wood rot,recognise-signs-of-wood-rot,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-237DB4BB,physics,physics,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-237E0688,design firmware,design-firmware,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-238F79D4,analyse road traffic patterns,analyse-road-traffic-patterns,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-23934660,microelectromechanical systems,microelectromechanical-systems,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-23937265,Economics and Accounting,economics-and-accounting,"Knowledge of economic and accounting principles and practices, the financial markets, banking, and the analysis and reporting of financial data.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-23FCC1EF,Sensory Abilities,sensory-abilities,"Abilities that influence visual, auditory and speech perception",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-245487C5,Operations Analysis,operations-analysis,Analyzing needs and product requirements to create a design.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-247ADC43,prepare technical reports,prepare-technical-reports,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-24C6BE13,drive mobile heavy construction equipment,drive-mobile-heavy-construction-equipment,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-24CB2568,assist scientific research,assist-scientific-research,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-24DBA435,operate surveying instruments,operate-surveying-instruments,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-24F77E32,Active Listening,active-listening,"Giving full attention to what other people are saying, taking time to understand the points being made, asking questions as appropriate, and not interrupting at inappropriate times.",technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-25182E5E,maintain records of maintenance interventions,maintain-records-of-maintenance-interventions,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-25358E0C,Ways of Working,ways-of-working,Ways of doing work that support learning and building skills.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-253B51AB,power engineering,power-engineering,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-253D1188,Accela PERMITS Plus,accela-permits-plus,Compliance software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-25D306DF,Time Sharing,time-sharing,"The ability to shift back and forth between two or more activities or sources of information (such as speech, sounds, touch, or other sources).",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-25F7654A,computer programming,computer-programming,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2626F3A4,Spatial Orientation,spatial-orientation,The ability to know your location in relation to the environment or to know where other objects are in relation to you.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-26753A9A,Accounting compliance software,accounting-compliance-software,Compliance software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-267D97FD,Psychomotor Abilities,psychomotor-abilities,Abilities that influence the capacity to manipulate and control objects,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-26E9D067,analyse software specifications,analyse-software-specifications,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-27844208,inspect road signs,inspect-road-signs,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-27E447A3,operate bulldozer,operate-bulldozer,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-27E454BB,install kerbstones,install-kerbstones,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-27ED98BB,prepare production prototypes,prepare-production-prototypes,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-27F36313,follow manufacturer guidelines in use of airport equipment,follow-manufacturer-guidelines-in-use-of-airport-equipment,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-283EBEE1,operate ship propulsion system,operate-ship-propulsion-system,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-28630019,execute software tests,execute-software-tests,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-28EB40E2,educate public on road safety,educate-public-on-road-safety,ESCO skill linked to selected occupations.,regulatory,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2904C53A,ABB CPM4Metals,abb-cpm4metals,Materials requirements planning logistics and supply chain software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-29111B5F,3D modelling,3d-modelling,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-293BF304,identify wood warp,identify-wood-warp,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-29477404,Apple Final Cut Pro,apple-final-cut-pro,Video creation and editing software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-296147A6,advise land owners of bridge inspection,advise-land-owners-of-bridge-inspection,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2987A49E,Law and Public Safety,law-and-public-safety,"Knowledge of regulations and methods for maintaining people and property free from danger, injury, or damage; the rules of public conduct established and enforced by legislation, and the political process establishing such rules.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-299A329B,Adobe PageMaker,adobe-pagemaker,Desktop publishing software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-29CA2796,design electrical systems,design-electrical-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2A194807,3D urban simulation modeling software,3d-urban-simulation-modeling-software,Computer aided design CAD software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2A224924,ship related legislative requirements,ship-related-legislative-requirements,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2A2673AE,ABC: the AspectBench Compiler for AspectJ,abc-the-aspectbench-compiler-for-aspectj,Object or component oriented development software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2A53FE72,supply chain management,supply-chain-management,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2A9D11E5,perform sample testing,perform-sample-testing,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2AF9244A,manage system testing,manage-system-testing,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2B9C6998,utilise computer-aided software engineering tools,utilise-computer-aided-software-engineering-tools,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2BE60248,perform physical stress tests on models,perform-physical-stress-tests-on-models,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2C71D659,perform laboratory tests,perform-laboratory-tests,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2CD33572,control compliance of railway vehicles regulations,control-compliance-of-railway-vehicles-regulations,ESCO skill linked to selected occupations.,regulatory,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2D1CDD00,fishing vessels,fishing-vessels,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2D1CF748,Amazon Redshift,amazon-redshift,Data base user interface and query software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2DA90841,Computers and Electronics,computers-and-electronics,"Knowledge of circuit boards, processors, chips, electronic equipment, and computer hardware and software, including applications and programming.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2E1F94CB,"Flexibility, Balance, and Coordination",flexibility-balance-and-coordination,Abilities related to the control of gross body movements,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2E8E16D6,perform data analysis,perform-data-analysis,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2EFE14EF,wood cuts,wood-cuts,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2F66ED38,think analytically,think-analytically,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-2F6D5183,statistical analysis system software,statistical-analysis-system-software,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
